id,message,label
9176,will the pizza be here soon,takeaway_query
1786,unmute after,audio_volume_up
2093,can you empty my calendar,calendar_remove
8732,write a tweet to this company,social_post
10823,can you tell me what haggis looks like,qa_definition
4407,celebrities,general_quirky
7639,define a phrase blue sky research,qa_definition
7193,i want to hear this podcast,play_podcasts
1315,this alarm needs to be permanently silenced,alarm_remove
8103,tell me the stock rate of hyundai,qa_stock
5440,turn on all upstairs lights,iot_hue_lighton
9509,reserve the closest uber,transport_taxi
4271,"it was good job, i appreciate it, olly.",general_praise
2468,when it is nine in the east what time is it in the west,datetime_convert
9488,book a taxi to go to the movies at one,transport_taxi
5356,by remote sensor,iot_hue_lightoff
5226,down the light power,iot_hue_lightdim
7111,please play only sad song in music player,play_music
6485,repeat the current song,music_settings
7525,what is the current exchange rate from u. s. d. to rupies,qa_currency
6405,what am i listening to,music_query
902,recommend a movie for me,recommendation_movies
10578,switch the smart plug socket,iot_wemo_on
8596,what movies are out this week,recommendation_movies
2183,remind me to pick up john from the airport tonight at eight,calendar_set
6189,please add this song to my playlist favorites,music_likeness
8011,what is twenty percent of one hundred and fifty,qa_maths
7036,i want to listen jazz,play_music
275,olly please would you stop.,general_commandstop
9074,contact pizza hut and order a large pizza with ham and mushrooms,takeaway_order
4438,hey i am having a bad day today what can i watch to cheer me up,general_quirky
7507,please give me detail one dollars equals rs,qa_currency
162,can you please change the time zone to us,datetime_convert
552,make the wemo go on,iot_wemo_on
10001,how cold is today,weather_query
302,did you get what just said correctly?,general_confirm
6317,name the singer,music_query
9790,are there any delays in traffic today,transport_traffic
7858,how old are kim kardashian's children,qa_factoid
3214,that is good.,general_affirm
703,we should play nfs at high speed,play_game
9051,call the closest mexican restaurant,takeaway_order
5892,whats on your list right now,lists_query
5790,on my grocery list please add oranges,lists_createoradd
7064,play green day,play_music
5654,turn on the smart charger,iot_wemo_on
4639,can you say one more again.,general_repeat
3873,could you elaborate me more on your response please.,general_explain
4781,hoover the hallway,iot_cleaning
1170,check if i have set any alarm for morning,alarm_query
4605,please can you say it one more time again.,general_repeat
2797,new messages,email_query
10757,play for me jazz music,play_music
322,does not matter for me.,general_dontcare
1589,mute the audio,audio_volume_mute
8333,show current local events,recommendation_events
5879,make a list of all the clothing range available on ralph and lauren,lists_query
11082,how is the traffic near me,transport_traffic
10233,read me new messages from name,email_query
4835,activate the robot and vacuum the floor,iot_cleaning
2118,remind me to eat when i get home,calendar_set
7165,play jingle bells,play_music
4476,did ashwin joined party yesterday,general_quirky
10442,can i tell you about my day,general_quirky
5040,how do i change the color of the lights,iot_hue_lightchange
7898,look up information on mount rushmore,qa_factoid
9274,when is the next train to london,transport_query
5499,switch up the color of the lights in the house,iot_hue_lightup
6273,i love to rock out with my sock out,music_likeness
10488,make coffee at three,iot_coffee
9816,can i pass the bypass road at current traffic,transport_traffic
1126,how many alarms do i have,alarm_query
3141,send an email to peter and ask him how is he now can i do something to help him,email_sendemail
284,"that's all, cancel it.",general_commandstop
8881,is there any post from my friend mike in facebook,social_query
9407,get me train times to location from station,transport_query
10952,tell my facebook group that i've arrived,social_post
10347,"i don't care, olly.",general_dontcare
5194,lighter shade on the lights please,iot_hue_lightdim
106,delete event from mine,calendar_remove
36,please sound an alarm three hours before a scheduled event,alarm_set
2088,erase all content in my calendar,calendar_remove
7106,play my country playlist,play_music
416,let's start over please.,general_repeat
7439,radio one thousand and twenty seven,play_radio
3258,yeah get that correcly.,general_affirm
6468,tell me who wrote this song,music_query
5837,add milk to grocery list,lists_createoradd
5007,change light colour to blue,iot_hue_lightchange
7580,what is the exchange rate as of today,qa_currency
7328,please play program on xmtune,play_radio
9634,book for me a train ticket to new york,transport_ticket
2996,show dan's contact detail,email_querycontact
4195,"oh no, i didn't say it.",general_negate
1305,remove alarms set for tomorrow,alarm_remove
5952,put on the screen the lists i have available,lists_query
2320,what goes with risotto,cooking_recipe
1913,tell me what's happening this week,calendar_query
4361,you've done that correctly thank you very much.,general_praise
2120,create a meeting event in my calendar,calendar_set
6051,cancel list,lists_remove
9675,find me the earliest train ticket departing friday morning to miami,transport_ticket
10936,tweet i am doing well on twitter,social_post
6880,play scrabble with me,play_game
9901,let me know the weather for today,weather_query
4144,"dammit, that's not what i said.",general_negate
3217,yes fantastic response.,general_affirm
4335,"that was cool,, olly.",general_praise
4734,get the roomba to clean up,iot_cleaning
4121,sorry but i think you are not right.,general_negate
772,how much is ten dollars in euros,qa_currency
3685,"i wouldn't really mind, olly.",general_dontcare
2507,can you tell me the time in new york,datetime_query
6437,recommend songs based on my playlist,music_query
2352,find recipe chicken casserole,cooking_recipe
2800,is there any new mail for me,email_query
7721,what is the definition of session,qa_definition
1804,tell me what is on my schedule for today,calendar_query
8527,where can i get shawarma in this area,recommendation_locations
3760,wouldn't really bother.,general_dontcare
8391,show shops around second street,recommendation_locations
672,i want the news about academy awards,news_query
2504,what is the time in china,datetime_query
1101,what time are my alarms set for,alarm_query
8478,any good bike shops in oxford,recommendation_locations
9847,how long should the drive to work take,transport_traffic
6236,this is a nice song,music_likeness
3952,will you please again elaborate.,general_explain
900,please recommend a movie,recommendation_movies
5437,it's too dark in here,iot_hue_lighton
7316,start playing ringcast,play_podcasts
7664,could you describe that object please,qa_definition
2892,call raju phone number,email_querycontact
5664,turn on my plug,iot_wemo_on
29,set an alarm for nine am,alarm_set
6060,please delete this item,lists_remove
3769,i do not care.,general_dontcare
9327,is the train time to a location long,transport_query
9425,get me the number for local taxi service,transport_taxi
8522,recommend me a restaurant in west chester,recommendation_locations
4790,does the robot vacuum cleaner have to be plugged in,iot_cleaning
5644,wemo plug socket turn on,iot_wemo_on
3304,yeah answer was correct.,general_affirm
7307,play heavyweight podcast,play_podcasts
10393,"dammit, this isn't what i just said.",general_negate
1064,show me the weather forecast for the next three three days,weather_query
5638,i'd like you to turn turn on the tv,iot_wemo_on
498,light is too much,iot_hue_lightdim
8639,tweet my complaint and mention this costumer service,social_post
9802,how is the traffic from home to work,transport_traffic
